year,pos,genre,count
2002,70,pop,0.5
2002,71,rock,1.0
2002,74,pop,0.5
2002,74,hip-hop/rnb,0.5
2002,77,hip-hop/rnb,1.0
2002,82,country,1.0
2002,84,country,1.0
2002,85,pop,1.0
2002,86,country,1.0
2002,89,pop,0.5
2002,89,hip-hop/rnb,0.5
2002,91,pop,1.0
2002,92,folk,0.3333333333333333
2002,92,pop,0.3333333333333333
2002,92,rock,0.3333333333333333
2002,93,country,1.0
2002,94,country,0.3333333333333333
2002,94,pop,0.3333333333333333
2002,94,rock,0.3333333333333333
2002,95,alternative/indie,0.3333333333333333
2002,95,pop,0.3333333333333333
2002,95,rock,0.3333333333333333
2002,96,rock,1.0
2002,97,country,0.5
2002,97,folk,0.5
2002,98,country,1.0
2002,99,disco,0.5
2002,99,pop,0.5
2002,100,pop,1.0
2003,1,hip-hop/rnb,1.0
2003,2,hip-hop/rnb,0.25
2003,2,pop,0.25
2003,2,hip-hop/rnb,0.25
2003,2,soul,0.25
2003,3,pop,0.5
2003,3,hip-hop/rnb,0.5
2003,4,pop,0.5
2003,4,hip-hop/rnb,0.5
2003,5,rock,1.0
2003,6,rock,1.0
2003,8,pop,1.0
2003,9,country,0.5
2003,9,rock,0.5
2003,10,rock,1.0
2003,12,pop,0.5
2003,12,hip-hop/rnb,0.5
2003,14,hip-hop/rnb,1.0
2003,15,electronic/dance,0.5
2003,15,pop,0.5
2003,16,pop,0.5
2003,16,rock,0.5
2003,18,rock,1.0
2003,19,country,0.3333333333333333
2003,19,pop,0.3333333333333333
2003,19,rock,0.3333333333333333
2003,20,hip-hop/rnb,1.0
2003,21,hip-hop/rnb,1.0
2003,26,pop,1.0
2003,28,hip-hop/rnb,0.3333333333333333
2003,28,religious,0.3333333333333333
2003,28,alternative/indie,0.3333333333333333
2003,30,disco,0.5
2003,30,pop,0.5
2003,31,hip-hop/rnb,1.0
2003,32,disco,0.5
2003,32,pop,0.5
2003,35,country,0.5
2003,35,folk,0.5
2003,38,jazz,0.5
2003,38,hip-hop/rnb,0.5
2003,41,hip-hop/rnb,0.5
2003,41,hip-hop/rnb,0.5
2003,42,hip-hop/rnb,0.5
2003,42,reggae,0.5
2003,44,pop,0.5
2003,44,rock,0.5
2003,45,alternative/indie,0.5
2003,45,pop,0.5
2003,51,hip-hop/rnb,1.0
2003,52,pop,0.5
2003,52,rock,0.5
2003,54,hip-hop/rnb,0.5
2003,54,religious,0.5
2003,55,electronic/dance,0.5
2003,55,pop,0.5
2003,57,country,0.3333333333333333
2003,57,pop,0.3333333333333333
2003,57,rock,0.3333333333333333
2003,58,religious,1.0
2003,59,rock,1.0
2003,60,electronic/dance,0.5
2003,60,pop,0.5
2003,61,hip-hop/rnb,0.25
2003,61,pop,0.25
2003,61,hip-hop/rnb,0.25
2003,61,soul,0.25
2003,62,rock,1.0
2003,63,hip-hop/rnb,1.0
2003,65,country,1.0
2003,66,pop,0.5
2003,66,hip-hop/rnb,0.5
2003,67,pop,0.5
2003,67,rock,0.5
2003,72,hip-hop/rnb,1.0
2003,75,country,0.3333333333333333
2003,75,pop,0.3333333333333333
2003,75,rock,0.3333333333333333
2003,78,jazz,0.5
2003,78,soul,0.5
2003,79,pop,0.5
2003,79,rock,0.5
2003,81,pop,0.5
2003,81,rock,0.5
2003,84,country,1.0
2003,86,country,1.0
2003,87,country,1.0
2003,89,hip-hop/rnb,0.3333333333333333
2003,89,religious,0.3333333333333333
2003,89,alternative/indie,0.3333333333333333
2003,91,country,1.0
2003,92,pop,1.0
2003,94,hip-hop/rnb,0.25
2003,94,pop,0.25
2003,94,hip-hop/rnb,0.25
2003,94,soul,0.25
2003,96,rock,1.0
2003,97,folk,1.0
2003,98,hip-hop/rnb,0.3333333333333333
2003,98,religious,0.3333333333333333
2003,98,alternative/indie,0.3333333333333333
2003,99,country,1.0
2003,100,hip-hop/rnb,0.3333333333333333
2003,100,hip-hop/rnb,0.3333333333333333
2003,100,soul,0.3333333333333333
2004,3,pop,0.3333333333333333
2004,3,hip-hop/rnb,0.3333333333333333
2004,3,soul,0.3333333333333333
2004,4,electronic/dance,0.3333333333333333
2004,4,pop,0.3333333333333333
2004,4,rock,0.3333333333333333
2004,5,hip-hop/rnb,0.5
2004,5,pop,0.5
2004,7,hip-hop/rnb,1.0
2004,8,hip-hop/rnb,0.5
2004,8,pop,0.5
2004,9,electronic/dance,0.5
2004,9,pop,0.5
2004,15,rock,1.0
2004,17,rock,1.0
2004,18,pop,0.5
2004,18,hip-hop/rnb,0.5
2004,19,rock,1.0
2004,21,hip-hop/rnb,0.5
2004,21,religious,0.5
2004,23,pop,0.5
2004,23,hip-hop/rnb,0.5
2004,28,country,0.25
2004,28,folk,0.25
2004,28,pop,0.25
2004,28,rock,0.25
2004,29,pop,0.3333333333333333
2004,29,hip-hop/rnb,0.3333333333333333
2004,29,soul,0.3333333333333333
2004,33,rock,1.0
2004,34,pop,0.3333333333333333
2004,34,hip-hop/rnb,0.3333333333333333
2004,34,soul,0.3333333333333333
2004,35,electronic/dance,0.3333333333333333
2004,35,pop,0.3333333333333333
2004,35,rock,0.3333333333333333
2004,38,rock,1.0
2004,42,hip-hop/rnb,1.0
2004,43,hip-hop/rnb,0.5
2004,43,religious,0.5
2004,45,hip-hop/rnb,1.0
2004,47,hip-hop/rnb,0.5
2004,47,religious,0.5
2004,48,electronic/dance,0.5
2004,48,pop,0.5
2004,51,rock,1.0
2004,54,rock,1.0
2004,56,hip-hop/rnb,0.5
2004,56,pop,0.5
2004,58,pop,0.5
2004,58,hip-hop/rnb,0.5
2004,59,hip-hop/rnb,0.5
2004,59,religious,0.5
2004,60,pop,0.5
2004,60,hip-hop/rnb,0.5
2004,61,hip-hop/rnb,0.5
2004,61,religious,0.5
2004,62,hip-hop/rnb,1.0
2004,66,rock,1.0
2004,69,pop,0.5
2004,69,hip-hop/rnb,0.5
2004,71,hip-hop/rnb,0.5
2004,71,reggae,0.5
2004,74,pop,0.5
2004,74,rock,0.5
2004,78,hip-hop/rnb,0.25
2004,78,pop,0.25
2004,78,hip-hop/rnb,0.25
2004,78,soul,0.25
2004,79,rock,1.0
2004,81,country,1.0
2004,82,country,1.0
2004,83,electronic/dance,0.5
2004,83,pop,0.5
2004,85,reggae,1.0
2004,88,pop,1.0
2004,89,country,1.0
2004,90,country,0.3333333333333333
2004,90,pop,0.3333333333333333
2004,90,rock,0.3333333333333333
2004,91,hip-hop/rnb,0.5
2004,91,religious,0.5
2004,92,rock,1.0
2004,93,country,1.0
2004,94,hip-hop/rnb,0.25
2004,94,pop,0.25
2004,94,hip-hop/rnb,0.25
2004,94,soul,0.25
2004,95,pop,1.0
2004,97,country,1.0
2004,98,hip-hop/rnb,0.3333333333333333
2004,98,religious,0.3333333333333333
2004,98,alternative/indie,0.3333333333333333
2004,99,country,1.0
2004,100,country,1.0
2005,1,pop,0.5
2005,1,hip-hop/rnb,0.5
2005,2,pop,0.3333333333333333
2005,2,hip-hop/rnb,0.3333333333333333
2005,2,rock,0.3333333333333333
2005,4,pop,0.5
2005,4,rock,0.5
2005,5,electronic/dance,0.5
2005,5,pop,0.5
2005,6,hip-hop/rnb,0.5
2005,6,religious,0.5
2005,7,pop,0.5
2005,7,rock,0.5
2005,8,hip-hop/rnb,1.0
2005,9,pop,1.0
2005,10,pop,0.5
2005,10,rock,0.5
2005,11,hip-hop/rnb,1.0
2005,12,rock,1.0
2005,13,pop,1.0
2005,15,pop,0.5
2005,15,hip-hop/rnb,0.5
2005,17,hip-hop/rnb,1.0
2005,18,electronic/dance,0.25
2005,18,pop,0.25
2005,18,reggae,0.25
2005,18,hip-hop/rnb,0.25
2005,20,rock,1.0
2005,21,electronic/dance,0.5
2005,21,pop,0.5
2005,23,hip-hop/rnb,0.5
2005,23,reggae,0.5
2005,26,pop,0.5
2005,26,hip-hop/rnb,0.5
2005,27,pop,0.5
2005,27,rock,0.5
2005,28,hip-hop/rnb,0.5
2005,28,religious,0.5
2005,31,pop,0.3333333333333333
2005,31,hip-hop/rnb,0.3333333333333333
2005,31,rock,0.3333333333333333
2005,32,pop,1.0
2005,36,alternative/indie,0.5
2005,36,rock,0.5
2005,37,electronic/dance,0.3333333333333333
2005,37,hip-hop/rnb,0.3333333333333333
2005,37,rock,0.3333333333333333
2005,38,rock,1.0
2005,39,pop,0.5
2005,39,rock,0.5
2005,40,rock,1.0
2005,43,rock,1.0
2005,46,pop,0.5
2005,46,rock,0.5
2005,53,hip-hop/rnb,1.0
2005,56,pop,0.3333333333333333
2005,56,hip-hop/rnb,0.3333333333333333
2005,56,soul,0.3333333333333333
2005,57,pop,0.5
2005,57,rock,0.5
2005,58,pop,0.5
2005,58,rock,0.5
2005,59,hip-hop/rnb,0.3333333333333333
2005,59,religious,0.3333333333333333
2005,59,alternative/indie,0.3333333333333333
2005,61,electronic/dance,0.3333333333333333
2005,61,pop,0.3333333333333333
2005,61,rock,0.3333333333333333
2005,64,pop,1.0
2005,66,pop,0.5
2005,66,hip-hop/rnb,0.5
2005,68,alternative/indie,0.3333333333333333
2005,68,rock,0.3333333333333333
2005,68,religious,0.3333333333333333
2005,69,pop,0.5
2005,69,hip-hop/rnb,0.5
2005,71,country,0.5
2005,71,pop,0.5
2005,72,pop,0.5
2005,72,rock,0.5
2005,75,pop,1.0
2005,76,pop,0.3333333333333333
2005,76,hip-hop/rnb,0.3333333333333333
2005,76,rock,0.3333333333333333
2005,77,hip-hop/rnb,1.0
2005,78,hip-hop/rnb,1.0
2005,80,pop,0.5
2005,80,soul,0.5
2005,81,pop,1.0
2005,82,electronic/dance,0.5
2005,82,pop,0.5
2005,84,country,0.3333333333333333
2005,84,pop,0.3333333333333333
2005,84,rock,0.3333333333333333
2005,86,pop,0.5
2005,86,hip-hop/rnb,0.5
2005,87,soul,1.0
2005,88,pop,0.5
2005,88,hip-hop/rnb,0.5
2005,95,pop,1.0
2005,96,pop,0.5
2005,96,rock,0.5
2005,98,country,0.5
2005,98,pop,0.5
2005,99,hip-hop/rnb,1.0
2006,2,pop,0.5
2006,2,hip-hop/rnb,0.5
2006,3,folk,0.3333333333333333
2006,3,pop,0.3333333333333333
2006,3,rock,0.3333333333333333
2006,4,rock,1.0
2006,6,pop,0.5
2006,6,soul,0.5
2006,7,pop,1.0
2006,9,disco,0.5
2006,9,pop,0.5
2006,10,pop,0.5
2006,10,hip-hop/rnb,0.5
2006,15,pop,1.0
2006,17,electronic/dance,1.0
2006,19,electronic/dance,0.25
2006,19,pop,0.25
2006,19,reggae,0.25
2006,19,hip-hop/rnb,0.25
2006,21,alternative/indie,0.5
2006,21,pop,0.5
2006,22,pop,1.0
2006,23,alternative/indie,0.5
2006,23,rock,0.5
2006,26,country,1.0
2006,28,electronic/dance,0.25
2006,28,pop,0.25
2006,28,reggae,0.25
2006,28,hip-hop/rnb,0.25
2006,30,alternative/indie,1.0
2006,32,pop,0.5
2006,32,rock,0.5
2006,33,rock,1.0
2006,34,hip-hop/rnb,0.5
2006,34,religious,0.5
2006,35,hip-hop/rnb,1.0
2006,37,pop,0.5
2006,37,hip-hop/rnb,0.5
2006,38,rock,1.0
2006,39,pop,0.5
2006,39,rock,0.5
2006,40,pop,1.0
2006,41,pop,1.0
2006,42,pop,1.0
2006,43,hip-hop/rnb,1.0
2006,45,pop,0.5
2006,45,rock,0.5
2006,48,alternative/indie,0.5
2006,48,pop,0.5
2006,49,rock,1.0
2006,50,pop,0.5
2006,50,hip-hop/rnb,0.5
2006,51,electronic/dance,1.0
2006,53,rock,1.0
2006,61,disco,0.5
2006,61,pop,0.5
2006,62,hip-hop/rnb,0.3333333333333333
2006,62,religious,0.3333333333333333
2006,62,alternative/indie,0.3333333333333333
2006,71,rock,1.0
2006,76,country,1.0
2006,77,rock,1.0
2006,78,country,0.5
2006,78,pop,0.5
2006,80,electronic/dance,0.5
2006,80,pop,0.5
2006,81,pop,0.5
2006,81,hip-hop/rnb,0.5
2006,82,electronic/dance,0.5
2006,82,pop,0.5
2006,83,rock,1.0
2006,84,pop,1.0
2006,89,pop,1.0
2006,90,hip-hop/rnb,0.3333333333333333
2006,90,religious,0.3333333333333333
2006,90,alternative/indie,0.3333333333333333
2006,91,electronic/dance,0.3333333333333333
2006,91,electronic/dance,0.3333333333333333
2006,91,pop,0.3333333333333333
2006,94,electronic/dance,1.0
2006,97,electronic/dance,0.3333333333333333
2006,97,hip-hop/rnb,0.3333333333333333
2006,97,rock,0.3333333333333333
2006,98,pop,1.0
2006,99,blues,0.3333333333333333
2006,99,pop,0.3333333333333333
2006,99,rock,0.3333333333333333
2007,1,pop,0.5
2007,1,hip-hop/rnb,0.5
2007,2,electronic/dance,0.25
2007,2,pop,0.25
2007,2,reggae,0.25
2007,2,hip-hop/rnb,0.25
2007,3,pop,0.3333333333333333
2007,3,hip-hop/rnb,0.3333333333333333
2007,3,rock,0.3333333333333333
2007,4,pop,1.0
2007,5,pop,1.0
2007,6,country,0.5
2007,6,pop,0.5
2007,9,folk,0.3333333333333333
2007,9,pop,0.3333333333333333
2007,9,rock,0.3333333333333333
2007,10,pop,1.0
2007,12,rock,1.0
2007,13,electronic/dance,0.3333333333333333
2007,13,pop,0.3333333333333333
2007,13,rock,0.3333333333333333
2007,18,pop,1.0
2007,19,pop,1.0
2007,21,pop,1.0
2007,22,disco,0.5
2007,22,pop,0.5
2007,26,disco,0.5
2007,26,pop,0.5
2007,27,hip-hop/rnb,0.5
2007,27,religious,0.5
2007,31,pop,0.5
2007,31,hip-hop/rnb,0.5
2007,32,rock,1.0
2007,33,pop,1.0
2007,35,hip-hop/rnb,1.0
2007,36,rock,1.0
2007,37,rock,1.0
2007,38,rock,1.0
2007,39,disco,0.5
2007,39,pop,0.5
2007,46,alternative/indie,1.0
2007,48,soul,1.0
2007,50,rock,1.0
2007,55,alternative/indie,0.5
2007,55,pop,0.5
2007,57,electronic/dance,1.0
2007,59,alternative/indie,0.5
2007,59,rock,0.5
2007,62,pop,0.5
2007,62,hip-hop/rnb,0.5
2007,63,disco,0.5
2007,63,pop,0.5
2007,64,rock,1.0
2007,66,pop,1.0
2007,67,pop,1.0
2007,68,electronic/dance,0.5
2007,68,pop,0.5
2007,70,pop,0.5
2007,70,rock,0.5
2007,71,electronic/dance,0.5
2007,71,pop,0.5
2007,74,jazz,0.3333333333333333
2007,74,pop,0.3333333333333333
2007,74,soul,0.3333333333333333
2007,76,pop,0.3333333333333333
2007,76,hip-hop/rnb,0.3333333333333333
2007,76,soul,0.3333333333333333
2007,83,pop,0.3333333333333333
2007,83,hip-hop/rnb,0.3333333333333333
2007,83,rock,0.3333333333333333
2007,85,electronic/dance,0.25
2007,85,pop,0.25
2007,85,reggae,0.25
2007,85,hip-hop/rnb,0.25
2007,86,rock,1.0
2007,87,hip-hop/rnb,1.0
2007,89,country,0.5
2007,89,pop,0.5
2007,90,electronic/dance,0.25
2007,90,pop,0.25
2007,90,reggae,0.25
2007,90,hip-hop/rnb,0.25
2007,91,alternative/indie,0.5
2007,91,rock,0.5
2007,92,hip-hop/rnb,1.0
2007,94,rock,1.0
2007,96,disco,0.5
2007,96,pop,0.5
2007,97,alternative/indie,1.0
2007,98,rock,1.0
2007,99,hip-hop/rnb,0.5
2007,99,reggae,0.5
2007,100,hip-hop/rnb,0.25
2007,100,pop,0.25
2007,100,hip-hop/rnb,0.25
2007,100,soul,0.25
2008,1,electronic/dance,1.0
2008,2,pop,1.0
2008,3,pop,0.3333333333333333
2008,3,hip-hop/rnb,0.3333333333333333
2008,3,soul,0.3333333333333333
2008,5,pop,1.0
2008,6,pop,1.0
2008,12,electronic/dance,0.25
2008,12,pop,0.25
2008,12,reggae,0.25
2008,12,hip-hop/rnb,0.25
2008,13,pop,0.5
2008,13,rock,0.5
2008,14,pop,1.0
2008,16,electronic/dance,0.25
2008,16,pop,0.25
2008,16,reggae,0.25
2008,16,hip-hop/rnb,0.25
2008,17,electronic/dance,0.25
2008,17,pop,0.25
2008,17,reggae,0.25
2008,17,hip-hop/rnb,0.25
2008,18,pop,0.5
2008,18,soul,0.5
2008,20,electronic/dance,1.0
2008,21,pop,1.0
2008,22,pop,0.5
2008,22,hip-hop/rnb,0.5
2008,23,electronic/dance,0.3333333333333333
2008,23,electronic/dance,0.3333333333333333
2008,23,pop,0.3333333333333333
2008,25,rock,1.0
2008,26,pop,1.0
2008,27,pop,0.5
2008,27,rock,0.5
2008,28,pop,1.0
2008,30,pop,1.0
2008,31,pop,0.5
2008,31,rock,0.5
2008,33,pop,0.5
2008,33,rock,0.5
2008,34,pop,0.5
2008,34,hip-hop/rnb,0.5
2008,36,pop,1.0
2008,41,country,0.5
2008,41,pop,0.5
2008,46,pop,1.0
2008,47,pop,0.3333333333333333
2008,47,hip-hop/rnb,0.3333333333333333
2008,47,soul,0.3333333333333333
2008,48,country,0.5
2008,48,pop,0.5
2008,49,pop,1.0
2008,50,hip-hop/rnb,0.5
2008,50,reggae,0.5
2008,52,rock,1.0
2008,53,pop,1.0
2008,55,rock,1.0
2008,56,hip-hop/rnb,1.0
2008,57,electronic/dance,1.0
2008,59,electronic/dance,1.0
2008,61,pop,1.0
2008,62,electronic/dance,0.25
2008,62,pop,0.25
2008,62,reggae,0.25
2008,62,hip-hop/rnb,0.25
2008,63,hip-hop/rnb,1.0
2008,67,pop,1.0
2008,72,pop,0.5
2008,72,soul,0.5
2008,74,hip-hop/rnb,0.5
2008,74,religious,0.5
2008,78,pop,1.0
2008,79,hip-hop/rnb,0.5
2008,79,religious,0.5
2008,80,electronic/dance,0.5
2008,80,pop,0.5
2008,81,country,0.5
2008,81,pop,0.5
2008,83,electronic/dance,0.5
2008,83,pop,0.5
2008,85,country,0.5
2008,85,rock,0.5
2008,87,pop,0.5
2008,87,rock,0.5
2008,90,hip-hop/rnb,0.5
2008,90,religious,0.5
2008,92,pop,0.5
2008,92,rock,0.5
2008,93,country,1.0
2008,96,pop,1.0
2009,1,pop,1.0
2009,2,electronic/dance,0.5
2009,2,pop,0.5
2009,3,electronic/dance,0.5
2009,3,pop,0.5
2009,4,pop,1.0
2009,5,country,0.5
2009,5,pop,0.5
2009,6,electronic/dance,1.0
2009,7,pop,0.5
2009,7,rock,0.5
2009,8,pop,0.5
2009,8,hip-hop/rnb,0.5
2009,9,hip-hop/rnb,0.5
2009,9,religious,0.5
2009,10,alternative/indie,0.5
2009,10,pop,0.5
2009,11,country,0.5
2009,11,pop,0.5
2009,14,alternative/indie,0.3333333333333333
2009,14,alternative/indie,0.3333333333333333
2009,14,rock,0.3333333333333333
2009,15,pop,1.0
2009,20,pop,1.0
2009,21,pop,0.5
2009,21,rock,0.5
2009,23,pop,0.5
2009,23,rock,0.5
2009,24,pop,0.5
2009,24,hip-hop/rnb,0.5
2009,25,pop,1.0
2009,27,electronic/dance,0.5
2009,27,pop,0.5
2009,28,religious,1.0
2009,29,pop,0.5
2009,29,rock,0.5
2009,33,pop,0.5
2009,33,hip-hop/rnb,0.5
2009,34,electronic/dance,0.5
2009,34,pop,0.5
2009,35,electronic/dance,0.5
2009,35,pop,0.5
2009,36,pop,1.0
2009,37,soul,1.0
2009,39,electronic/dance,0.5
2009,39,pop,0.5
2009,41,pop,0.5
2009,41,hip-hop/rnb,0.5
2009,42,electronic/dance,1.0
2009,44,hip-hop/rnb,0.5
2009,44,religious,0.5
2009,48,pop,0.5
2009,48,hip-hop/rnb,0.5
2009,50,pop,1.0
2009,51,rock,1.0
2009,53,electronic/dance,0.5
2009,53,pop,0.5
2009,55,pop,0.5
2009,55,rock,0.5
2009,57,pop,1.0
2009,58,electronic/dance,1.0
2009,59,electronic/dance,1.0
2009,61,rock,1.0
2009,66,pop,0.5
2009,66,hip-hop/rnb,0.5
2009,68,pop,1.0
2009,70,rock,1.0
2009,74,electronic/dance,0.5
2009,74,pop,0.5
2009,75,country,1.0
2009,76,country,0.5
2009,76,pop,0.5
2009,77,electronic/dance,0.25
2009,77,pop,0.25
2009,77,reggae,0.25
2009,77,hip-hop/rnb,0.25
2009,78,pop,0.5
2009,78,rock,0.5
2009,81,country,1.0
2009,82,pop,0.5
2009,82,hip-hop/rnb,0.5
2009,83,reggae,0.5
2009,83,hip-hop/rnb,0.5
2009,84,country,1.0
2009,86,pop,1.0
2009,87,electronic/dance,0.5
2009,87,pop,0.5
2009,89,pop,1.0
2009,90,country,0.5
2009,90,pop,0.5
2009,91,pop,0.5
2009,91,rock,0.5
2009,92,soul,1.0
2009,93,country,1.0
2009,94,country,1.0
2009,95,pop,0.5
2009,95,rock,0.5
2010,1,electronic/dance,0.5
2010,1,pop,0.5
2010,2,country,0.5
2010,2,pop,0.5
2010,3,alternative/indie,0.5
2010,3,pop,0.5
2010,4,pop,1.0
2010,7,hip-hop/rnb,0.3333333333333333
2010,7,religious,0.3333333333333333
2010,7,alternative/indie,0.3333333333333333
2010,8,electronic/dance,0.5
2010,8,pop,0.5
2010,12,electronic/dance,0.5
2010,12,pop,0.5
2010,14,electronic/dance,0.5
2010,14,pop,0.5
2010,15,electronic/dance,0.25
2010,15,pop,0.25
2010,15,reggae,0.25
2010,15,hip-hop/rnb,0.25
2010,16,electronic/dance,0.5
2010,16,pop,0.5
2010,17,pop,1.0
2010,18,pop,1.0
2010,20,pop,1.0
2010,21,hip-hop/rnb,0.5
2010,21,religious,0.5
2010,23,pop,1.0
2010,24,hip-hop/rnb,0.3333333333333333
2010,24,religious,0.3333333333333333
2010,24,alternative/indie,0.3333333333333333
2010,25,reggae,0.5
2010,25,hip-hop/rnb,0.5
2010,26,electronic/dance,0.5
2010,26,electronic/dance,0.5
2010,28,electronic/dance,0.5
2010,28,pop,0.5
2010,29,pop,1.0
2010,33,electronic/dance,0.5
2010,33,pop,0.5
2010,34,electronic/dance,0.5
2010,34,pop,0.5
2010,36,hip-hop/rnb,1.0
2010,38,pop,1.0
2010,39,jazz,0.5
2010,39,pop,0.5
2010,40,electronic/dance,1.0
2010,41,pop,1.0
2010,43,electronic/dance,0.5
2010,43,pop,0.5
2010,44,pop,1.0
2010,45,electronic/dance,0.25
2010,45,pop,0.25
2010,45,rock,0.25
2010,45,soul,0.25
2010,46,country,0.5
2010,46,pop,0.5
2010,47,electronic/dance,0.25
2010,47,pop,0.25
2010,47,reggae,0.25
2010,47,hip-hop/rnb,0.25
2010,49,electronic/dance,0.25
2010,49,pop,0.25
2010,49,reggae,0.25
2010,49,hip-hop/rnb,0.25
2010,50,hip-hop/rnb,0.5
2010,50,religious,0.5
2010,51,electronic/dance,0.5
2010,51,pop,0.5
2010,53,pop,1.0
2010,54,pop,0.5
2010,54,rock,0.5
2010,55,rock,1.0
2010,56,hip-hop/rnb,1.0
2010,57,country,0.5
2010,57,pop,0.5
2010,58,pop,1.0
2010,59,electronic/dance,0.5
2010,59,pop,0.5
2010,62,electronic/dance,0.3333333333333333
2010,62,pop,0.3333333333333333
2010,62,rock,0.3333333333333333
2010,64,electronic/dance,0.5
2010,64,pop,0.5
2010,66,hip-hop/rnb,0.5
2010,66,pop,0.5
2010,67,pop,0.5
2010,67,rock,0.5
2010,69,electronic/dance,0.5
2010,69,pop,0.5
2010,74,pop,0.5
2010,74,rock,0.5
2010,75,pop,1.0
2010,76,pop,0.5
2010,76,rock,0.5
2010,77,pop,0.5
2010,77,rock,0.5
2010,81,country,1.0
2010,84,country,0.5
2010,84,pop,0.5
2010,85,pop,1.0
2010,86,pop,0.5
2010,86,hip-hop/rnb,0.5
2010,87,alternative/indie,0.3333333333333333
2010,87,alternative/indie,0.3333333333333333
2010,87,rock,0.3333333333333333
2010,88,country,0.5
2010,88,pop,0.5
2010,89,pop,0.5
2010,89,hip-hop/rnb,0.5
2010,91,country,1.0
2010,94,country,0.5
2010,94,pop,0.5
2010,100,country,1.0
2011,2,electronic/dance,0.25
2011,2,electronic/dance,0.25
2011,2,electronic/dance,0.25
2011,2,pop,0.25
2011,3,pop,1.0
2011,4,pop,1.0
2011,6,pop,1.0
2011,7,hip-hop/rnb,0.25
2011,7,pop,0.25
2011,7,hip-hop/rnb,0.25
2011,7,soul,0.25
2011,8,hip-hop/rnb,0.5
2011,8,pop,0.5
2011,9,electronic/dance,0.3333333333333333
2011,9,pop,0.3333333333333333
2011,9,rock,0.3333333333333333
2011,10,pop,1.0
2011,11,electronic/dance,0.5
2011,11,pop,0.5
2011,12,electronic/dance,0.25
2011,12,pop,0.25
2011,12,reggae,0.25
2011,12,hip-hop/rnb,0.25
2011,13,alternative/indie,0.3333333333333333
2011,13,alternative/indie,0.3333333333333333
2011,13,pop,0.3333333333333333
2011,14,pop,1.0
2011,15,pop,1.0
2011,16,electronic/dance,0.5
2011,16,pop,0.5
2011,18,electronic/dance,0.5
2011,18,pop,0.5
2011,20,electronic/dance,0.25
2011,20,pop,0.25
2011,20,reggae,0.25
2011,20,hip-hop/rnb,0.25
2011,22,soul,1.0
2011,25,pop,0.5
2011,25,rock,0.5
2011,26,pop,1.0
2011,27,electronic/dance,0.5
2011,27,pop,0.5
2011,28,hip-hop/rnb,1.0
2011,29,electronic/dance,0.5
2011,29,pop,0.5
2011,30,electronic/dance,0.5
2011,30,pop,0.5
2011,33,electronic/dance,0.5
2011,33,pop,0.5
2011,34,hip-hop/rnb,1.0
2011,40,electronic/dance,0.25
2011,40,pop,0.25
2011,40,reggae,0.25
2011,40,hip-hop/rnb,0.25
2011,42,country,0.5
2011,42,pop,0.5
2011,43,country,1.0
2011,46,electronic/dance,0.5
2011,46,pop,0.5
2011,50,hip-hop/rnb,0.5
2011,50,pop,0.5
2011,53,pop,0.3333333333333333
2011,53,hip-hop/rnb,0.3333333333333333
2011,53,soul,0.3333333333333333
2011,55,alternative/indie,0.5
2011,55,pop,0.5
2011,57,electronic/dance,0.25
2011,57,electronic/dance,0.25
2011,57,electronic/dance,0.25
2011,57,pop,0.25
2011,59,hip-hop/rnb,0.5
2011,59,religious,0.5
2011,60,electronic/dance,0.5
2011,60,pop,0.5
2011,62,rock,1.0
2011,63,hip-hop/rnb,1.0
2011,67,country,1.0
2011,69,electronic/dance,0.25
2011,69,pop,0.25
2011,69,reggae,0.25
2011,69,hip-hop/rnb,0.25
2011,70,pop,1.0
2011,71,electronic/dance,0.5
2011,71,pop,0.5
2011,73,electronic/dance,0.5
2011,73,electronic/dance,0.5
2011,74,country,0.5
2011,74,pop,0.5
2011,75,pop,1.0
2011,76,country,1.0
2011,77,electronic/dance,0.25
2011,77,pop,0.25
2011,77,reggae,0.25
2011,77,hip-hop/rnb,0.25
2011,78,pop,0.5
2011,78,rock,0.5
2011,79,country,1.0
2011,80,country,1.0
2011,86,pop,0.5
2011,86,hip-hop/rnb,0.5
2011,87,electronic/dance,0.5
2011,87,pop,0.5
2011,88,electronic/dance,0.5
2011,88,electronic/dance,0.5
2011,90,country,1.0
2011,93,pop,0.5
2011,93,soul,0.5
2011,94,country,1.0
2011,96,country,1.0
2011,98,country,1.0
2011,99,country,1.0
2012,1,alternative/indie,0.25
2012,1,electronic/dance,0.25
2012,1,pop,0.25
2012,1,rock,0.25
2012,2,pop,1.0
2012,4,electronic/dance,0.3333333333333333
2012,4,pop,0.3333333333333333
2012,4,rock,0.3333333333333333
2012,5,pop,1.0
2012,7,pop,0.5
2012,7,rock,0.5
2012,8,electronic/dance,0.25
2012,8,pop,0.25
2012,8,reggae,0.25
2012,8,hip-hop/rnb,0.25
2012,9,hip-hop/rnb,0.5
2012,9,pop,0.5
2012,10,pop,1.0
2012,11,electronic/dance,1.0
2012,13,electronic/dance,0.25
2012,13,electronic/dance,0.25
2012,13,electronic/dance,0.25
2012,13,pop,0.25
2012,15,pop,1.0
2012,16,electronic/dance,1.0
2012,17,electronic/dance,1.0
2012,18,electronic/dance,0.3333333333333333
2012,18,pop,0.3333333333333333
2012,18,rock,0.3333333333333333
